,10,20,50
95,6267022336.0,1548790528.0,637056929759232.0
96,6276095488.0,2371509504.0,1586441465364480.0
97,5604931584.0,2334896896.0,1445068724502528.0
98,6280956416.0,2874419712.0,1212714080796672.0
99,4553008128.0,1945293184.0,1349717631959040.0
100,5019932672.0,1534215296.0,1790677495054336.0
101,6325237248.0,1560705152.0,2016231997571072.0
102,4451314688.0,1108528896.0,2914707614728192.0
103,4434023936.0,818466624.0,2878510435663872.0
104,4013869312.0,1180196864.0,2880632417943552.0
105,5193608704.0,2599047168.0,2975925931081728.0
106,4968151040.0,2005087488.0,3387011478061056.0
107,6074591744.0,2180357632.0,3789373409591296.0
108,6331172864.0,2376225536.0,3592732358475776.0
109,4394209792.0,558820608.0,4456861524819968.0
110,5263808512.0,1823531008.0,4306285608566784.0
111,5236638208.0,2141072128.0,9203083049435136.0
112,4009192448.0,830913216.0,8982446821343232.0
113,5012011520.0,2420253696.0,5026043744223232.0
114,4949609472.0,1612578944.0,6892570495942656.0
115,4601527296.0,1854330240.0,1.0791217000349696e+16
116,2642109696.0,4193650176.0,1.0317052610871296e+16
117,4596390400.0,1510422784.0,1.1526674315214848e+16
118,3454060544.0,1739246464.0,1.3706320825810944e+16
119,4802043904.0,2752151040.0,6262995399213056.0
120,5140728320.0,2135846784.0,1.0360756050591744e+16
121,3427418880.0,2137770880.0,8192431610658816.0
122,2507858432.0,3048444416.0,1.4465411198222336e+16
123,3421794048.0,2186913536.0,1.2923645714235392e+16
124,6100360704.0,1460777088.0,1.892533530315981e+16
125,4306950144.0,2485334528.0,1.2602487387193344e+16
126,3751494400.0,2582151168.0,2.4863593593831424e+16
127,5186467840.0,1770817536.0,1.7652056814780416e+16
128,4335015424.0,1142199552.0,2.627840091829043e+16
129,6374224896.0,1357685632.0,2.530144618230579e+16
130,3873492480.0,2022336768.0,3.2134122822434816e+16
131,2927163904.0,1881127424.0,1.972248767574835e+16
132,4198564352.0,2765168128.0,2.926385416057651e+16
133,4434146304.0,2112978944.0,3.124796154760397e+16
134,4281882112.0,1495835008.0,4.009377311123046e+16
135,3947424256.0,2318200832.0,3.630605433778995e+16
136,2451587072.0,1927854848.0,4.415574702135706e+16
137,3072813056.0,3072256000.0,3.377826636811469e+16
138,4166972928.0,739775168.0,3.5024045254639616e+16
139,3718425344.0,1423317760.0,5.632975021749043e+16
140,3223400192.0,775348992.0,4.471219868925952e+16
141,3829243392.0,2518597376.0,5.012458333169254e+16
142,3329827584.0,1279935488.0,4.968242074353664e+16
143,4829663232.0,1683226752.0,5.771284565091942e+16
144,2430906112.0,466185184.0,4.570760030978048e+16
145,3289153024.0,1190274048.0,6.163051295486771e+16
146,3683504384.0,1915776512.0,5.23789558307881e+16
147,2343463936.0,2408907520.0,7.303128889373491e+16
148,3864374272.0,1196203904.0,5.231312257207501e+16
149,3721437952.0,948771456.0,8.092152177360896e+16
150,3623016448.0,1356161920.0,9.844887099172454e+16
151,3868792832.0,1778783360.0,7.035247913651405e+16
152,3843128320.0,1448740224.0,1.073782712088658e+17
153,3439393792.0,2568397824.0,9.39956771005399e+16
154,3932666624.0,581753856.0,1.4529630408225587e+17
155,3765196288.0,1451293824.0,8.016204270665728e+16
156,4852035584.0,1351685888.0,1.0474558510543667e+17
157,6572973568.0,683832768.0,1.1297103159282893e+17
158,2759575296.0,1153613568.0,1.211758450573312e+17
159,4041312000.0,1223500416.0,1.448438894071644e+17
160,3437516800.0,2661838336.0,1.1372685134764442e+17
161,4502316032.0,1057264256.0,1.4866065504442778e+17
162,3056154112.0,1057519744.0,9.316613852705587e+16
163,3054764544.0,1450426624.0,1.3698537056580403e+17
164,2920359936.0,971216832.0,1.166320874857431e+17
165,2584233728.0,1452052992.0,8.79303328750633e+16
166,4192851968.0,959681216.0,1.503178595856548e+17
167,2745582080.0,1685328384.0,1.3017805356007424e+17
168,3684875008.0,1581822208.0,2.300152727302308e+17
169,2345155072.0,1455743616.0,2.003350902097838e+17
170,2152789248.0,1066442560.0,2.264745875907543e+17
171,1771453824.0,3557204480.0,1.7870084172362547e+17
172,2679615232.0,1152278272.0,1.743371377710203e+17
173,2553190144.0,1408359296.0,1.3415740088936038e+17
174,2572102144.0,1852797696.0,1.9295937723210138e+17
175,3297952000.0,1057310144.0,2.7708706632237056e+17
176,2634403584.0,1688337024.0,3.874794081406157e+17
177,3543161344.0,2700559872.0,2.121784625285038e+17
178,2903872000.0,1455504128.0,2.4298834170688307e+17
179,3643437568.0,656593024.0,2.3683848111495578e+17
180,2712114944.0,484070784.0,2.5622934792332902e+17
181,2621073920.0,2363640832.0,3.7953708589737574e+17
182,2649269504.0,1288901504.0,4.142765680938189e+17
183,2979917056.0,1344117504.0,3.177620902426706e+17
184,3877528832.0,1998927232.0,2.7405344502185984e+17
185,4234677504.0,1991465728.0,3.251377516807455e+17
186,2451659776.0,1633321600.0,2.3306004376584192e+17
187,2650493440.0,1886220800.0,2.985762651730084e+17
188,2085066496.0,1517265536.0,3.192320685695304e+17
189,6737276416.0,839336192.0,6.547613046443868e+17
190,3444067840.0,1512656000.0,3.736722565150802e+17
191,1727940096.0,944415616.0,3.8791849123722035e+17
192,1979328512.0,1142616832.0,3.80756135054934e+17
193,3281591552.0,1051530304.0,5.118750269710008e+17
194,2608346880.0,2636284160.0,4.8296666725351424e+17
195,2758454272.0,1045969152.0,5.590062113709097e+17
196,2950318080.0,922016000.0,6.32112189745922e+17
197,3495574272.0,1581866624.0,6.943354081876378e+17
198,2114933504.0,957691392.0,4.8450179164431974e+17
199,2731058176.0,1408018432.0,7.75897043297108e+17
200,4044342528.0,2319597056.0,3.774841602493645e+17
201,3927882496.0,1417269632.0,4.872299205110006e+17
202,2534593024.0,2059827200.0,5.174300345924321e+17
203,2713563904.0,794578368.0,8.562121070985871e+17
204,3114335488.0,911573120.0,6.384270286216233e+17
205,5175338496.0,1988393984.0,4.8742504946519245e+17
206,3680400128.0,2439735040.0,8.30258822319702e+17
207,2487091200.0,1370375936.0,9.79957193002451e+17
208,2188508160.0,424285536.0,3.995622850156298e+17
209,2357220352.0,1995953792.0,9.880696646700892e+17
210,4505247232.0,2053311744.0,1.0722267656964014e+18
211,3348419840.0,2349677312.0,7.735987203976724e+17
212,2965394944.0,1600297856.0,1.5733505618125783e+18
213,3986347264.0,1939311104.0,7.926755907369697e+17
214,3558678016.0,2661004544.0,1.0022322677890417e+18
215,3729445632.0,3938344192.0,8.430384459693425e+17
216,1676662656.0,1642885120.0,9.756803676483092e+17
217,1597453568.0,4317364736.0,1.345293845708931e+18
218,2007094528.0,1945566464.0,1.8352036540139438e+18
219,1577704832.0,3146733312.0,1.2410561576661156e+18
220,1287017984.0,2605419520.0,1.4685359050430874e+18
221,1468863232.0,1472550528.0,9.271237351424655e+17
222,2807738880.0,1058655232.0,1.676639921076437e+18
223,3455933696.0,905474944.0,1.0737966621424353e+18
224,2642590208.0,2689036032.0,1.8986909672302182e+18
225,2282709760.0,1270702464.0,1.8870604706705572e+18
226,2816645120.0,1543518336.0,7.538066177445069e+17
227,3123687936.0,3640843520.0,1.00754311510963e+18
228,645763392.0,2243607808.0,1.1991430492932014e+18
229,1593775104.0,1930628992.0,1.618444694763602e+18
230,1685198208.0,716207104.0,7.775549693928407e+17
231,1384419200.0,1288992256.0,1.8127197407375524e+18
232,3925582080.0,1074289280.0,1.3898148582239764e+18
233,1357706496.0,2287929856.0,2.081933101214204e+18
234,3183300352.0,2155345408.0,1.4663888337119478e+18
235,2359155968.0,1467481728.0,2.413863979328733e+18
236,2982375424.0,4530101248.0,1.451935066170065e+18
237,1415749120.0,685243008.0,1.4758472450509373e+18
238,3016656128.0,2372936448.0,2.57215654521104e+18
239,3472827136.0,1999258624.0,1.08009837559808e+18
240,2000983296.0,1532293504.0,1.2627195603902792e+18
241,2010357376.0,766701248.0,1.6835845739564237e+18
242,4311964672.0,501184608.0,7.251701809964646e+17
243,1991591168.0,3504171264.0,2.2082487078648545e+18
244,2641342464.0,3586027520.0,2.5438298271446467e+18
245,1576194816.0,711791040.0,1.3205940041857106e+18
246,2489003264.0,1345350400.0,4.191803693378568e+18
247,3020356608.0,197493616.0,1.4609439146922476e+18
248,3830889984.0,2313197824.0,3.6051919748496097e+18
249,1841860864.0,477582592.0,2.198346506145104e+18
250,1660185088.0,3088246016.0,1.8674336383589417e+18
251,1412275840.0,1961944832.0,2.066694282370089e+18
252,833126656.0,34435312.0,2.685454896261497e+18
253,2121304064.0,3311072768.0,2.412962929549771e+18
254,2102752000.0,1155253376.0,2.483315730808832e+18
255,2369608704.0,1454514432.0,2.2500388083744113e+18
256,1186339328.0,361015840.0,2.1635333566695997e+18
257,1393144320.0,177770496.0,2.2770627426008433e+18
258,3300571136.0,496552160.0,1.1846153395943506e+18
259,2123901952.0,308184832.0,1.6168031239033324e+18
260,2405491200.0,933556480.0,1.4505040517865144e+18
261,2338921216.0,646296512.0,7.43764434450645e+17
262,1118503552.0,584905280.0,2.9985224154509476e+18
263,2808811008.0,638826560.0,1.6906244720311665e+18
264,2291946752.0,1329384448.0,8.711581809718067e+17
265,2704782336.0,2902350848.0,2.642169872255025e+18
266,2862415616.0,684905216.0,1.8771816335728968e+18
267,2999515648.0,351329856.0,9.735359076572856e+17
268,3207643648.0,1125250944.0,5.710077793610498e+18
269,3106881536.0,3385177600.0,4.609466654206722e+18
270,2678416128.0,481588032.0,3.5984225566353e+18
271,3141476352.0,2040066176.0,2.0019740043022172e+18
272,2194121984.0,1996360192.0,2.0116021527487447e+18
273,3437891328.0,1657618944.0,4.2138752897945436e+18
274,2978731008.0,527917792.0,4.2170231915848663e+18
275,2890243584.0,816511680.0,3.9128595175571456e+18
276,6348284928.0,3625734144.0,4.06149287378944e+18
277,3746442752.0,1265299200.0,4.2373190767219835e+18
278,1607043456.0,2065649152.0,9.568361127377633e+17
279,2345113088.0,2008207744.0,1.0967657349245829e+18
280,2728009216.0,322659808.0,5.165257549980631e+17
281,2816100096.0,2291420672.0,2.8886512421442683e+18
282,3911681280.0,1878672768.0,2.1899209485414564e+18
283,1800449280.0,453578688.0,1.1953816200145797e+18
284,1875598208.0,1182026240.0,2.4819625068729467e+18
285,3397022464.0,373666816.0,1.2943474246801162e+18
286,2969410048.0,2030168320.0,2.8559454441423503e+18
287,2723343360.0,1517562880.0,9.108658751778324e+17
288,2829883648.0,953373184.0,2.097575853142573e+18
289,1999509376.0,2104965120.0,9.690165300380566e+18
290,2857999616.0,357177760.0,6.13476306032735e+18
291,2970188800.0,3790626816.0,1.2268222752699187e+17
292,3070325504.0,1531382400.0,2.1444252189683876e+18
293,2310718208.0,970200832.0,8.59978965215871e+17
294,2550274048.0,2021483648.0,2.9327573264587817e+18
295,3779513856.0,958819840.0,7.660310567415972e+17
296,1850111232.0,336992288.0,2.490394111790547e+18
297,2443435264.0,97182472.0,9.92856663419519e+17
298,3413747200.0,1145955968.0,1.3828176349442867e+17
299,2332855808.0,2578403840.0,1.4224009984370278e+17
300,2384592384.0,1082894848.0,1.386729628596437e+18
301,3496766464.0,1440823808.0,2.3638799058521293e+18
302,1463759360.0,214409152.0,1.547940573216768e+17
303,4410033152.0,1630182144.0,1.497135405072384e+17
304,4291438848.0,1519512064.0,8.99967722081747e+17
305,2761753856.0,1016003136.0,1.4709428047157658e+17
306,2699245824.0,1693548800.0,1.6103277219702374e+17
307,1704696320.0,1384806528.0,1.5337335085963674e+17
308,1059580160.0,1155357440.0,1.576275675059323e+17
309,2767262208.0,323610336.0,1.6477779470057472e+17
310,2787715328.0,76332880.0,1.7260782931882803e+17
311,1455268992.0,182910384.0,1.6671777988857037e+17
312,2896467968.0,168932688.0,1.5954188596936704e+17
313,2523207680.0,471008480.0,1.6619168075454874e+17
314,2378066688.0,1672312960.0,1.6686090537874227e+17
315,2875504896.0,80604384.0,1.4871222901171814e+17
316,620577152.0,1623513600.0,1.7351051118536294e+17
317,3040349696.0,1660947456.0,1.69137959600128e+17
318,1760051328.0,409717056.0,2.0324639084170445e+17
319,1524359296.0,993426496.0,1.8445925899619533e+17
320,3244865280.0,202875040.0,1.6069242180861952e+17
321,2154631424.0,895496960.0,1.9451408667377664e+17
322,3080976384.0,1471190656.0,1.765493551661056e+17
323,2051542912.0,204873584.0,1.6591096169208218e+17
324,3586919424.0,271655168.0,1.823180460004475e+17
325,4088396800.0,995898880.0,1.357933556503937e+18
326,876680896.0,1302929536.0,1.7010853630967808e+17
327,2507977984.0,2553701888.0,2.021501605689426e+17
328,1977088128.0,758419136.0,1.7384189368205312e+17
329,2250407424.0,701584896.0,2.2497353088054067e+17
330,510595328.0,427885408.0,1.8512570048158106e+17
331,2289939712.0,316030272.0,2.10587847160234e+17
332,4384890368.0,105749872.0,1.929377649566679e+17
333,1715157120.0,1499933696.0,2.0740713181976986e+17
334,2785076992.0,1256366848.0,2.1720881412492493e+17
335,3436570112.0,1363716992.0,2.4154054259113984e+17
336,2666086656.0,967495808.0,1.8832778757931008e+17
337,2369458688.0,350202432.0,2.0629827434315776e+17
338,1659538944.0,988113152.0,2.3738742947499213e+17
339,2329601536.0,890709824.0,2.091175424158597e+17
340,4099027456.0,1246895104.0,2.3269462794829824e+17
341,4297802752.0,975218752.0,2.2697050169461965e+17
342,2119287936.0,283163488.0,2.279806092831621e+17
343,2404795904.0,186709072.0,2.3145468806981222e+17
344,1202430976.0,902648320.0,2.5950647668965376e+17
345,1950064128.0,883976512.0,2.3882320268230656e+17
346,3357268992.0,140406464.0,2.1743576019684557e+17
347,2108724352.0,1324258944.0,2.301844944416932e+17
348,1537200896.0,1502603776.0,2.656115321827492e+17
349,2444140544.0,618817600.0,1.6324258922078667e+19
350,2652378368.0,2395448320.0,2.361527638163456e+17
351,1906442880.0,110827776.0,2.65810578147115e+17
352,1480800768.0,2088023552.0,2.4778963410747392e+17
353,1948077696.0,200555808.0,2.4685573641863168e+17
354,1883406720.0,703158720.0,3.0803821556504986e+17
355,2014270464.0,707711296.0,3.026259382967992e+17
356,1587639808.0,199963856.0,2.84991060277461e+17
357,1501766656.0,271835968.0,2.5764581095768064e+17
358,2660365568.0,809676032.0,2.751639517659136e+17
359,1823774976.0,1067637312.0,3.068402976465879e+17
360,3537555712.0,1014199680.0,2.879007803614167e+17
361,1908395520.0,1072400768.0,3.2026255148292506e+17
362,2077445504.0,106728944.0,2.6490732934489702e+17
363,1904906368.0,1579009280.0,3.084793602459566e+17
364,2046221824.0,1349186432.0,3.577582000925573e+17
365,2140493440.0,382061280.0,3.491672347084063e+17
366,1362786944.0,408871808.0,3.319507036835676e+17
367,2698065408.0,2220051968.0,2.886209776574792e+17
368,1763687936.0,2329085440.0,3.606594333211361e+17
369,2437394432.0,1114606720.0,3.451505812931871e+17
370,1525135488.0,854332672.0,3.3925499994505216e+17
371,950252928.0,1013728320.0,3.7236868240113664e+17
372,1623664384.0,146273152.0,3.514612282808074e+17
373,2673951488.0,674896704.0,3.743306578216878e+17
374,3008488704.0,1499290368.0,1.4888650778947355e+19
375,1407504384.0,1877870208.0,3.431050429889249e+17
376,2676240896.0,3480730112.0,3.839792846722826e+17
377,1630407296.0,1024586624.0,3.617916210601001e+17
378,3166858240.0,1454837632.0,3.021843002100495e+19
379,1922536576.0,295185888.0,4.102274790855803e+17
380,1252183552.0,584356416.0,3.8840952625823744e+17
381,1339836672.0,1335219072.0,3.685627572613284e+17
382,1920323840.0,2056146176.0,4.313567596768133e+17
383,1581511936.0,2195167744.0,4.162711165463429e+17
384,1085588736.0,873659584.0,3.84483135875711e+17
385,1444014976.0,1262892416.0,4.566048108256952e+17
386,2202255616.0,923569728.0,3.2033604971207328e+19
387,2690430720.0,83918480.0,4.628257788961751e+17
388,1403504512.0,1087926784.0,4.2399439545748685e+17
389,1403551104.0,1750330624.0,3.936114188484608e+17
390,1512127232.0,1297755648.0,3.2801431324278653e+19
391,2207264512.0,1957516672.0,9.474835293929472e+17
392,1236420992.0,693575040.0,4.5962843344234086e+17
393,1038529280.0,1225961216.0,3.862663513214288e+19
394,2160773632.0,2861049344.0,4.8953226349982515e+17
395,1582725120.0,1193688960.0,5.1959748124842394e+17
396,2443940096.0,2863783680.0,4.974477164276613e+17
397,1436157184.0,2331578112.0,5.2598870182251725e+17
398,2077746176.0,1457176576.0,5.273308962823864e+17
399,416563136.0,199981104.0,4.833389893784699e+17
400,955834624.0,661920384.0,5.2066819941544755e+17
401,3332836096.0,256480880.0,5.281067048149975e+17
402,2050337536.0,690618176.0,4.8771731339975066e+17
403,1251141632.0,844939008.0,3.3154946302841192e+19
404,1744444416.0,1630425856.0,5.006244116787364e+17
405,1694981888.0,1181568000.0,4.7253061827874e+17
406,2188676096.0,1232489856.0,5.917861576882258e+17
407,1691460864.0,209379936.0,5.560072590464123e+17
408,2071556736.0,154585728.0,5.191577453167903e+17
409,2022130688.0,782463744.0,5.845260136905441e+17
410,1637164800.0,224374720.0,5.990999028777615e+17
411,718083008.0,248644480.0,5.3526967947257446e+17
412,1978703232.0,214936592.0,7.225874281828188e+17
413,2014794624.0,355933280.0,3.2270573916248867e+19
414,1210099072.0,1958828672.0,6.52434669320536e+17
415,2260437504.0,367823776.0,6.708458540886917e+18
416,915346688.0,1360682240.0,6.372060896784548e+17
417,1707742720.0,228022976.0,6.583444068808786e+17
418,1153082624.0,1037378112.0,6.12394647725015e+17
419,696427392.0,229496976.0,6.581390043649147e+17
420,1348581376.0,2159616768.0,7.261820065719255e+17
421,812940096.0,269498944.0,6.10514757719425e+17
422,1094784896.0,731688768.0,7.646486270280991e+17
423,670013312.0,918206400.0,7.175183359813878e+17
424,1836378240.0,1098552576.0,7.335759473908122e+17
425,1531587072.0,432626208.0,7.27466717189505e+17
426,952698368.0,1777365760.0,7.115723832568054e+17
427,1371927168.0,177011920.0,8.495985446575145e+17
428,625291840.0,1544292224.0,7.568810584141988e+17
429,1065170560.0,994088192.0,5.217291745350595e+19
430,1659592192.0,225092992.0,8.239294836344095e+17
431,963943424.0,54141264.0,7.175184734203412e+17
432,1728304256.0,179642016.0,7.561663758561444e+17
433,451673600.0,932568768.0,6.633370143047025e+17
434,883217536.0,1085309568.0,7.600859286507356e+17
435,701691904.0,115997296.0,8.880694944407224e+17
436,813189056.0,1175059584.0,7.161199633492869e+17
437,1526891776.0,887678336.0,9.400194259883131e+17
438,1020855616.0,588475968.0,8.359098310501335e+17
439,2430080768.0,103025408.0,7.410504274364334e+17
440,1309368832.0,832316352.0,7.186046534696305e+17
441,777764736.0,3174972928.0,8.628723987838403e+17
442,1459310464.0,1074551552.0,8.666158922790339e+17
443,2192356096.0,70366576.0,8.605701588742308e+17
444,1174475520.0,356011968.0,9.774643252643758e+17
445,1308824192.0,1122269568.0,8.77452197846057e+17
446,3616709632.0,178189264.0,8.736050066604687e+17
447,940895872.0,81265832.0,6.688088713592832e+17
448,812772288.0,311210784.0,8.850301694236426e+17
449,964100544.0,68214808.0,7.396601637025874e+17
450,847775360.0,424413056.0,7.3025013087522e+17
451,1500872704.0,482975008.0,6.74154215857193e+17
452,1044312896.0,1645336192.0,9.220839861576008e+17
453,829326464.0,633388928.0,9.133602547443958e+17
454,1123929088.0,867117056.0,9.122574445817364e+17
455,971311232.0,1190438528.0,1.0833830236495492e+20
456,1639204096.0,628656128.0,8.673990194359173e+17
457,708877696.0,300308160.0,9.650775708632351e+17
458,3121150976.0,615634112.0,4.942098058667098e+18
459,678385280.0,851448192.0,6.689480970191503e+17
460,877372928.0,450474784.0,9.93146384733438e+17
461,552444736.0,407941088.0,9.375353543432602e+17
462,596159296.0,176643472.0,1.0197740824570102e+18
463,678855936.0,140742160.0,9.849936434524324e+17
464,856727232.0,683198464.0,1.0661975936854917e+18
465,1282841472.0,312598272.0,1.100030940861694e+18
466,489321280.0,702800832.0,9.45680742640255e+17
467,1859905920.0,389298848.0,1.061033668606165e+18
468,1380780800.0,636714368.0,9.032762900086784e+17
469,715158208.0,224694640.0,1.3281847575859692e+18
470,808070400.0,800393472.0,8.405957434492846e+17
471,734482368.0,832868992.0,9.797528212786381e+17
472,796993344.0,566078080.0,1.33302563240516e+18
473,632508160.0,917692736.0,5.334917939094723e+19
474,857877952.0,106142984.0,1.234436822788997e+18
475,793641984.0,2217472000.0,1.211015988166787e+18
476,607694464.0,482281536.0,1.1482944160797819e+18
477,1723863424.0,54459636.0,9.515909612369347e+17
478,1719147776.0,1521392768.0,1.0115592297641515e+20
479,1323189888.0,1218066560.0,1.2724667309705134e+18
480,1054990336.0,649811776.0,1.265053961015001e+18
481,1470035968.0,985670784.0,1.3199479036654387e+18
482,803955328.0,1117078016.0,1.159552934111871e+18
483,315834752.0,281151616.0,1.6572757346049065e+18
484,197612496.0,1319741312.0,1.367203401598763e+18
485,874006272.0,564218304.0,1.63413252666871e+18
486,2086692864.0,729709696.0,1.1783007068770796e+18
487,487583552.0,1200446720.0,1.7734209961375826e+18
488,849136128.0,1063467648.0,1.2480021684429626e+20
489,626766976.0,202336560.0,1.5920844532434862e+18
490,873085824.0,101098448.0,1.267756972912935e+18
491,893180928.0,302672064.0,1.5339627567707587e+18
492,213909152.0,589648832.0,1.2830007395593748e+18
493,698152320.0,1226837888.0,1.5742070813706158e+18
494,375694688.0,1240413184.0,1.5860955508459438e+18
495,654003200.0,220616960.0,1.4566137630241587e+18
496,918918016.0,1935649536.0,1.0817901391641575e+20
497,1418756096.0,754521920.0,1.4523952117862892e+18
498,1492062720.0,1499338496.0,2.0019368957847798e+18
499,144100704.0,1096559616.0,1.4641461048691917e+18
500,931309824.0,705223872.0,1.726741092541399e+18
501,402482048.0,3480718592.0,1.6174192627317473e+18
502,309591744.0,350544384.0,1.7894246627577692e+18
503,826337088.0,486972256.0,2.0498466031366308e+18
504,120627752.0,267575328.0,1.6359060389243126e+18
505,1815225088.0,1220903552.0,1.691897431618224e+18
506,384811968.0,79440800.0,1.681761583677571e+18
507,451032992.0,79572920.0,1.8750550406458245e+18
508,685788032.0,855209216.0,1.3534048055480812e+18
509,611218368.0,1457060608.0,2.1130711330738668e+18
510,806212864.0,1964064384.0,3.206314533020846e+20
511,605773184.0,2424332544.0,2.1587445712137748e+18
512,1445219328.0,49866460.0,1.6287597630995825e+18
513,794861568.0,1259024256.0,1.9742844532241203e+18
514,258420256.0,145404176.0,1.8102380550327317e+20
515,1915107712.0,1987491328.0,1.8176220232811545e+20
516,1117933056.0,1561149568.0,2.6320714077097165e+18
517,957113664.0,2426622720.0,2.680900169343435e+18
518,590457088.0,945603328.0,3.272066889668362e+18
519,886896320.0,1603818496.0,1.9256861767153746e+18
520,664174720.0,635116480.0,1.1384218489471789e+20
521,303313088.0,2034670848.0,1.9512698606605828e+20
522,1147343360.0,1962037632.0,2.470902244531241e+18
523,822188544.0,1136009088.0,2.288874521140134e+18
524,155566800.0,1422963456.0,2.1598302015072502e+18
525,1377020928.0,1092238080.0,2.0615794917166285e+18
526,1423109760.0,201278112.0,1.972040487430783e+18
527,879493888.0,270277088.0,3.0330308627666043e+18
528,774727872.0,980770304.0,2.880936243930071e+18
529,1443284352.0,994164544.0,2.98808117815568e+18
530,670279680.0,2177545472.0,2.0360941041109434e+20
531,918264064.0,903344832.0,2.0852463420655534e+18
532,482555744.0,2653718528.0,2.361074776811766e+18
533,398210240.0,712087552.0,2.3275160326646006e+18
534,902766592.0,2067757824.0,1.8781401328344105e+18
535,966678976.0,1164535424.0,4.254050894917665e+18
