,URL,Job_Title,Job_ID,Minimum_Pay,Maximum_Pay,BQ_1,BQ_2,BQ_3,BQ_4,BQ_5,BQ_6,BQ_7,BQ_8,BQ_9,BQ_10,BQ_11,BQ_12,BQ_13,Degree_Bachelor,Degree_Master,Degree_Other,Software_Programming,C_Programming,Python_Programming,JavaScript_Programming,Professional_Software_Experience,Management_Skills,Engineer
243,https://www.amazon.jobs/en-gb/jobs/2594304/senior-software-development-engineer-capacity-management-technology,"Senior Software Development Engineer, Capacity Management Technology",2594304,132182.3248929326,235189.0371000068,"Experience leading the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations",Experience building complex software systems that have been successfully delivered to customers,"Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,0,0,0,0,1,0,0,0,1,1
244,https://www.amazon.jobs/en-gb/jobs/2609768/software-development-engineer,Software Development Engineer,2609768,135751.273062675,243190.38406719058,Experience (non-internship) in professional software development,"Experience designing or architecting (design patterns, reliability and scaling) of new and existing systems","Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design",,,,,,,,,,,0,0,0,0,1,0,0,1,0,0
246,https://www.amazon.jobs/en-gb/jobs/2661565/software-development-engineer-lambda-experience,"Software Development Engineer, Lambda - Experience",2661565,142199.4228314833,256242.62958030583,Experience (non-internship) in professional software development,Experience building complex software systems that have been successfully delivered to customers,"Experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations",,,,,,,,,,0,0,0,0,0,0,0,1,1,0
247,https://www.amazon.jobs/en-gb/jobs/2658541/software-development-engineer-lambda-experience,"Software Development Engineer, Lambda - Experience",2658541,122387.17463756017,219120.87496938775,Experience (non-internship) in professional software development,Experience programming with at least one software programming language,"Experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations",,,,,,,,,,0,0,0,1,0,0,0,1,1,0
248,https://www.amazon.jobs/en-gb/jobs/2653473/senior-software-development-engineer-lambda,Senior Software Development Engineer - Lambda,2653473,132182.3248929326,235189.0371000068,"Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design","Experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations","Knowledge of professional software engineering & best practices for full software development life cycle, including coding standards, software architectures, code reviews, source control management, continuous deployments, testing, and operational excellence",,,,,,,,,,0,0,0,0,1,0,0,0,1,1
249,https://www.amazon.jobs/en-gb/jobs/2653472/senior-software-development-engineer-lambda,Senior Software Development Engineer - Lambda,2653472,132182.3248929326,235189.0371000068,"Experience in professional, non-internship software development","Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design","Experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations","Knowledge of professional software engineering & best practices for full software development life cycle, including coding standards, software architectures, code reviews, source control management, continuous deployments, testing, and operational excellence",,,,,,,,,0,0,0,0,1,0,0,0,1,1
250,https://www.amazon.jobs/en-gb/jobs/2571536/sr-software-development-engineer-test-automation-ci-amazon-linux,"Sr. Software Development Engineer - Test Automation & CI, Amazon Linux",2571536,135810.92035019756,243485.83249076697,"Bachelor's degree in Computer Science or related discipline, or equivalent work experience.",Several years of industry experience focused on Linux.,Several years of software development experience.,Several years of experience with CI/CD and test automation tools.,Several years of experience in reliably confirming (or disproving) test hypotheses.,,,,,,,,,1,0,0,0,0,0,0,0,0,0
251,https://www.amazon.jobs/en-gb/jobs/2598994/sr-software-development-engineer-amazon-linux-graphical-desktop,Sr. Software Development Engineer - Amazon Linux Graphical Desktop,2598994,129996.08448088012,231977.77203924072,Several years of non-internship professional software development experience.,Several years of industry experience focused on Linux Software Development.,Several years of experience with Graphical Desktops Development.,"Experience as a mentor, tech lead or leading an engineering team.",,,,,,,,,,0,0,0,0,0,0,0,0,0,1
252,https://www.amazon.jobs/en-gb/jobs/2550322/software-development-engineer-iii-rds-sql-server,"Software Development Engineer III, RDS SQL Server",2550322,127865.1298025022,227057.28181306613,"Experience as a mentor, tech lead or leading an engineering team","Experience leading the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems","Experience in professional, non-internship software development","Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design",Experience in development in the last 3 years,,,,,,,,,0,0,0,0,1,0,0,0,0,1
253,https://www.amazon.jobs/en-gb/jobs/2652367/software-dev-engineer-ii-ec2-local-store-cordite,"Software Dev Engineer II, EC2 Local Store (Cordite)",2652367,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,Excellent time management and follow-through ability while managing multiple priorities,Effective communication and inter-personal skills,Thrive in a fast paced environment that encourages and rewards creative design and intelligent risk taking,,,,,,,,0,0,0,1,0,0,0,3,1,0
254,https://www.amazon.jobs/en-gb/jobs/2663631/software-development-engineer-aurora-aurora-storage,"Software Development Engineer, Aurora, Aurora Storage",2663631,129300.0,223600.0,3+ years of non-internship professional software development experience,Experience programming with at least one software programming language,"Experience programming with at least one modern language such as Java, C++, or C# including object-oriented design","3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience",Experience building complex software systems that have been successfully delivered to customers,"1+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",,,,,,,,0,0,0,1,1,0,0,3,1,0
255,https://www.amazon.jobs/en-gb/jobs/2653698/sofware-devlopment-engineer-aws-console,"Sofware Devlopment Engineer, AWS Console",2653698,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
256,https://www.amazon.jobs/en-gb/jobs/2548162/software-development-engineer-aws-glue,"Software Development Engineer, AWS Glue",2548162,114800.0,191800.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
257,https://www.amazon.jobs/en-gb/jobs/2652449/software-development-engineer-aws-appfabric,"Software Development Engineer , AWS AppFabric",2652449,114800.0,191800.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
258,https://www.amazon.jobs/en-gb/jobs/2660836/software-development-engineer-aws-global-accelerator,"Software Development Engineer, AWS Global Accelerator",2660836,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
259,https://www.amazon.jobs/en-gb/jobs/2649796/software-development-engineer-aws-global-accelerator,"Software Development Engineer, AWS Global Accelerator",2649796,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
260,https://www.amazon.jobs/en-gb/jobs/2638265/software-dev-engineer-iii-aws-timestream,"Software Dev Engineer III, AWS Timestream",2638265,150700.0,251700.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
261,https://www.amazon.jobs/en-gb/jobs/2651158/senior-software-development-engineer-aws-iam,"Senior Software Development Engineer, AWS IAM",2651158,150700.0,251700.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
262,https://www.amazon.jobs/en-gb/jobs/2560303/software-development-engineer-amazon-managed-streaming-for-kafka-msk,"Software Development Engineer, Amazon Managed Streaming for Kafka (MSK)",2560303,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
263,https://www.amazon.jobs/en-gb/jobs/2660893/full-stack-software-development-engineer-quicksight-core-analytics,"Full Stack Software Development Engineer, QuickSight Core Analytics",2660893,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
264,https://www.amazon.jobs/en-gb/jobs/2636305/software-development-engineer-ii-training-certification-technical-services,"Software Development Engineer II, Training & Certification Technical Services",2636305,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"Strong knowledge of Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis.",,,,,,,,,,0,0,0,1,0,0,0,3,0,0
265,https://www.amazon.jobs/en-gb/jobs/2629791/software-development-engineer-ii-training-certification-technical-services,"Software Development Engineer II, Training & Certification Technical Services",2629791,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"Strong knowledge of Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis.",,,,,,,,,,0,0,0,1,0,0,0,3,0,0
266,https://www.amazon.jobs/en-gb/jobs/2662307/software-development-engineer-perimeter-protection-anti-ddos,"Software Development Engineer, Perimeter Protection (Anti-DDoS)",2662307,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
267,https://www.amazon.jobs/en-gb/jobs/2662314/software-development-engineer-aws-web-application-firewall,"Software Development Engineer, AWS Web Application Firewall",2662314,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
268,https://www.amazon.jobs/en-gb/jobs/2616227/sr-software-dev-engineer-operator-tools-aws-software-builder-experience-operator-tools,"Sr. Software Dev Engineer - Operator Tools, AWS Software Builder Experience, Operator Tools",2616227,150700.0,251700.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
269,https://www.amazon.jobs/en-gb/jobs/2658099/software-development-engineer-ii-ec2-edge-frontier-ordering-billing,"Software Development Engineer II, EC2 Edge Frontier, Ordering & Billing",2658099,129300.0,223600.0,2+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,2,0,0
270,https://www.amazon.jobs/en-gb/jobs/2656766/software-developer-engineer-rds-aurora-postgresql,"Software Developer Engineer, RDS Aurora PostgreSQL",2656766,122529.88935782755,216950.72856722295,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"2+ years of programming using a modern programming language such as Java, C++, or C#, including object-oriented design experience",,,,,,,,,,0,0,0,1,1,0,0,3,0,0
271,https://www.amazon.jobs/en-gb/jobs/2632411/senior-software-developer-rds-aurora-postgresql,"Senior Software Developer, RDS Aurora PostgreSQL",2632411,146473.2457035694,259183.01981661684,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
273,https://www.amazon.jobs/en-gb/jobs/2584256/software-development-engineer,Software Development Engineer,2584256,118069.97954712977,210989.11968244708,Experience (non-internship) in professional software development,"Experience designing or architecting (design patterns, reliability and scaling) of new and existing systems",Experience programming with at least one software programming language,"Deep understanding of data structures, algorithms and their performance.",,,,,,,,,,0,0,0,1,0,0,0,1,0,0
274,https://www.amazon.jobs/en-gb/jobs/2656796/software-development-engineer-ii-aws-appstream-2-0,"Software Development Engineer II, AWS AppStream 2.0",2656796,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
275,https://www.amazon.jobs/en-gb/jobs/2658768/sde-ii-trt-networking-services-edge,"SDE II, TRT, Networking Services & Edge",2658768,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
276,https://www.amazon.jobs/en-gb/jobs/2656653/software-development-engineer-l5-perimeter-protection-anti-ddos-nfw,"Software Development Engineer (L5), Perimeter Protection (Anti-DDoS), NFW",2656653,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
277,https://www.amazon.jobs/en-gb/jobs/2651162/front-end-engineer-ii-aws-cloudtrail,"Front End Engineer II, AWS CloudTrail",2651162,127388.32357818575,230369.95389461506,Bachelor's degree in computer science or equivalent,"Experience (non-internship) in professional front end, web or mobile software development using JavaScript, HTML and CSS",,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0
278,https://www.amazon.jobs/en-gb/jobs/2629102/software-development-engineer-ec2-border-gateways,"Software Development Engineer, EC2 Border Gateways",2629102,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
279,https://www.amazon.jobs/en-gb/jobs/2636865/software-development-engineer-industry-products,"Software Development Engineer, Industry Products",2636865,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
280,https://www.amazon.jobs/en-gb/jobs/2658557/software-engineer-fabrication-support-center-for-quantum-computing,"Software Engineer, Fabrication Support, Center for Quantum Computing",2658557,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,Experience with Web Development,Experience programming with Python or Julia,Experience working with SQL databases,,,,,,,,0,0,0,1,0,1,0,3,0,0
281,https://www.amazon.jobs/en-gb/jobs/2601252/software-engineer-fabrication-support-center-for-quantum-computing,"Software Engineer, Fabrication Support, Center for Quantum Computing",2601252,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,Experiment programming with Python or Julia,Experience working with SQL databases,,,,,,,,,0,0,0,1,0,1,0,3,0,0
282,https://www.amazon.jobs/en-gb/jobs/2632264/sr-deep-learning-compiler-engineer-iii-aws-neuron-annapurna-labs,"Sr. Deep Learning Compiler Engineer III, AWS Neuron, Annapurna Labs",2632264,146473.2457035694,259183.01981661684,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
283,https://www.amazon.jobs/en-gb/jobs/2632236/deep-learning-compiler-engineer-ii-aws-neuron-annapurna-labs,"Deep Learning Compiler Engineer II, AWS Neuron, Annapurna Labs",2632236,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"3+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
284,https://www.amazon.jobs/en-gb/jobs/2570368/deep-learning-compiler-engineer-ii-aws-neuron-annapurna-labs,"Deep Learning Compiler Engineer II, AWS Neuron, Annapurna Labs",2570368,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
285,https://www.amazon.jobs/en-gb/jobs/2442971/deep-learning-compiler-engineer-ii-aws-neuron-annapurna-labs,"Deep Learning Compiler Engineer II, AWS Neuron, Annapurna Labs",2442971,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
286,https://www.amazon.jobs/en-gb/jobs/2520158/senior-software-development-engineer-ec2-catalyst,"Senior Software Development Engineer, EC2 Catalyst",2520158,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
287,https://www.amazon.jobs/en-gb/jobs/2520155/senior-software-engineer-aws-quicksight,"Senior Software Engineer, AWS QuickSight",2520155,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
288,https://www.amazon.jobs/en-gb/jobs/2622210/software-development-engineer-amazon-workdocs,"Software Development Engineer, Amazon WorkDocs",2622210,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
289,https://www.amazon.jobs/en-gb/jobs/2570424/software-development-engineer-amazon-workdocs,"Software Development Engineer, Amazon WorkDocs",2570424,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
290,https://www.amazon.jobs/en-gb/jobs/2577799/software-dev-engineer-ai-ml-aws-neuron-distributed-training,"Software Dev Engineer - AI/ML, AWS Neuron Distributed Training",2577799,99500.0,200000.0,"Currently enrolled in, or completed a Bachelor’s degree program or higher in Computer Science, Computer Engineering, Electrical Engineering or related field","To qualify, applicants should have earned a Bachelor’s or Master’s degree between April 2022 to September 2024. Possible start dates for this role are between March 2024 to October 2024.",Programming experience in internship or coursework with programming language such as Python and/or C or C++.,"1+ years of internship or coursework in deep learning, transformer architectures",,,,,,,,,,0,0,1,0,1,1,0,0,0,1
291,https://www.amazon.jobs/en-gb/jobs/2577803/software-dev-engineer-compiler-annapurna-labs,"Software Dev Engineer - Compiler, Annapurna Labs",2577803,99500.0,200000.0,"Currently enrolled in, or completed a Bachelor’s degree program or higher in Computer Science, Computer Engineering, Electrical Engineering or related field","To qualify, applicants should have earned a Bachelor’s or Master’s degree between April 2022 to September 2024. Possible start dates for this role are between March 2024 to October 2024.",Programming experience in internship or coursework with programming language such as Python and/or C or C++.,Candidates with strong interests and academic qualifications/research focus in two of the following:,"Knowledge of code generation, compute graph optimization, resource scheduling",Data structure and algorithms,"Compiler - Optimizing compilers (internals of LLVM, clang, etc)","Machine Learning - Experience with XLA, TVM, MLIR, LLVM",Deep learning models and algorithms,"Tensorflow, PyTorch, or MxNET frameworks",,,,0,0,1,0,1,1,0,0,0,1
292,https://www.amazon.jobs/en-gb/jobs/2602236/sr-software-development-engineer-kinesis-data-streams,"Sr. Software Development Engineer, Kinesis Data Streams",2602236,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
293,https://www.amazon.jobs/en-gb/jobs/2579329/senior-software-development-engineer-aws-sdk-for-c-common-runtime-tools-dx-sdk-tools,"Senior Software Development Engineer - AWS SDK for C++/Common Runtime Tools, DX - SDK & Tools",2579329,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,1,0,0,5,0,1
294,https://www.amazon.jobs/en-gb/jobs/2663158/sr-software-development-engineer-rds-platform-team,"Sr. Software Development Engineer, RDS Platform Team",2663158,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
295,https://www.amazon.jobs/en-gb/jobs/2608981/senior-software-development-engineer-fleet-automation-and-release-orchestration-faros,"Senior Software Development Engineer, Fleet Automation and Release Orchestration (FAROS)",2608981,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
296,https://www.amazon.jobs/en-gb/jobs/2561429/software-development-engineer-blackfoot-peering-blackfoot-peering-team,"Software Development Engineer, Blackfoot Peering, Blackfoot Peering Team",2561429,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
297,https://www.amazon.jobs/en-gb/jobs/2663028/senior-software-development-engineer-eks-anywhere,"Senior Software Development Engineer, EKS Anywhere",2663028,151300.0,261500.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"7+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
298,https://www.amazon.jobs/en-gb/jobs/2595764/frontend-engineer-aws-commerce-platform,"Frontend Engineer, AWS Commerce Platform",2595764,129300.0,223600.0,"3+ years of non-internship professional front end, web or mobile software development using JavaScript, HTML and CSS experience",,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0
299,https://www.amazon.jobs/en-gb/jobs/2554681/senior-software-development-engineer-developer-experience,"Senior Software Development Engineer, Developer Experience",2554681,146473.2457035694,259183.01981661684,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
300,https://www.amazon.jobs/en-gb/jobs/2639865/soc-performance-modeling-engineer-machine-learning-accelerators,"SoC Performance Modeling Engineer, Machine Learning Accelerators",2639865,134500.0,261500.0,5+ years of non-internship professional experience writing functional or performance models,Experience programming with C++,"Familiarity with SoC, CPU, GPU, and/or ASIC architecture and micro-architecture",,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
301,https://www.amazon.jobs/en-gb/jobs/2661957/software-development-engineer-rds-platform,"Software Development Engineer, RDS Platform",2661957,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
302,https://www.amazon.jobs/en-gb/jobs/2573499/principal-software-engineer-aurora-storage,"Principal Software Engineer , Aurora Storage",2573499,137882.22774105292,248110.87429336517,"Knowledge of object-oriented design, data structures, and algorithms",Experience (non-internship) in professional software development,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0
303,https://www.amazon.jobs/en-gb/jobs/2662899/software-development-engineer-network-platform-development,"Software Development Engineer, Network Platform Development",2662899,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
304,https://www.amazon.jobs/en-gb/jobs/2609693/software-automation-student-annapurna-labs,"Software Automation Student , Annapurna Labs",2609693,104983.92736797773,200849.03490057937,BSc student of Computer Science / Computer Engineering  / SW Engineering (with at least 3 semesters left before graduation).,Please include a grade sheet/academic transcript along with your CV in a single PDF when submitting your application.,Fluent English,Available for 2-3 work days per week,At least 3 full semesters remaining in your degree - graduating in 2026,,,,,,,,,0,0,1,0,0,0,0,0,0,1
305,https://www.amazon.jobs/en-gb/jobs/2644525/software-developer-engineer-new-security-service,"Software Developer Engineer, New Security Service",2644525,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
306,https://www.amazon.jobs/en-gb/jobs/2414644/embedded-software-developer-aws-apps,"Embedded Software Developer  , Aws Apps",2414644,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
307,https://www.amazon.jobs/en-gb/jobs/2579799/software-development-student,Software Development Student,2579799,129996.08448088012,231977.77203924072,BSc student of Computer Science / Computer Engineering  / SW Engineering / Electrical Engineering (with at least 2 semesters left before graduation).,Please include a grade sheet/academic transcript along with your CV in a single PDF when submitting your application.,Available for 2 to 3 work days per week.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
308,https://www.amazon.jobs/en-gb/jobs/2614915/software-development-engineer-ii-search-services,"Software Development Engineer II, Search Services",2614915,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
309,https://www.amazon.jobs/en-gb/jobs/2577409/software-development-engineer-ai-research-education,"Software Development Engineer , AI Research & Education",2577409,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
